,Adj Close,Close,High,Low,Open,Volume
2015-11-06,21188.625,26760.0,26960.0,26600.0,26860.0,8216100
2015-11-09,21283.63671875,26880.0,26880.0,26420.0,26760.0,9283050
2015-11-10,20919.41015625,26420.0,26820.0,26280.0,26720.0,9877550
2015-11-11,21109.4453125,26660.0,26900.0,26420.0,26420.0,7022450
2015-11-12,20856.064453125,26340.0,26680.0,26340.0,26660.0,7870850
2015-11-13,20586.85546875,26000.0,26340.0,26000.0,26340.0,8883850
2015-11-16,20000.9296875,25260.0,25820.0,25260.0,25820.0,13785250
2015-11-17,20111.7734375,25400.0,25800.0,25400.0,25500.0,9309200
2015-11-18,20285.970703125,25620.0,25800.0,25440.0,25440.0,8386750
2015-11-19,20412.654296875,25780.0,25800.0,25420.0,25800.0,9642500
2015-11-20,20349.310546875,25700.0,25920.0,25560.0,25780.0,8436000
2015-11-23,20301.802734375,25640.0,26040.0,25620.0,25700.0,9941000
2015-11-24,20571.017578125,25980.0,26100.0,25640.0,25640.0,7978000
2015-11-25,20571.017578125,25980.0,26200.0,25980.0,26000.0,7131350
2015-11-26,21141.119140625,26700.0,26800.0,25980.0,25980.0,9290000
2015-11-27,21014.4296875,26540.0,26980.0,26540.0,26900.0,8492700
2015-11-30,20333.474609375,25680.0,26500.0,25680.0,26500.0,26700300
2015-12-01,20919.41015625,26420.0,26440.0,25760.0,25880.0,12605650
2015-12-02,20586.85546875,26000.0,26440.0,25880.0,26420.0,11481400
2015-12-03,20428.49609375,25800.0,25940.0,25720.0,25900.0,8334750
2015-12-04,20095.9375,25380.0,25600.0,25340.0,25500.0,9635550
2015-12-07,19985.083984375,25240.0,25500.0,25240.0,25380.0,9805350
2015-12-08,19985.083984375,25240.0,25440.0,25240.0,25240.0,6916100
2015-12-09,20000.9296875,25260.0,25500.0,25240.0,25240.0,9090600
2015-12-10,20317.640625,25660.0,25860.0,25260.0,25260.0,15193350
2015-12-11,20333.474609375,25680.0,25900.0,25440.0,25660.0,10336450
2015-12-14,19969.25,25220.0,25460.0,25100.0,25460.0,11140050
2015-12-15,20222.619140625,25540.0,25600.0,25200.0,25220.0,8774700
2015-12-16,20571.017578125,25980.0,26200.0,25560.0,25560.0,10398100
2015-12-17,20428.49609375,25800.0,26160.0,25500.0,26020.0,8733850
2015-12-18,20238.466796875,25560.0,25760.0,25280.0,25300.0,8418450
2015-12-21,20270.138671875,25600.0,25700.0,25220.0,25560.0,8023300
2015-12-22,20460.162109375,25840.0,25840.0,25340.0,25600.0,10309600
2015-12-23,20507.677734375,25900.0,25980.0,25640.0,25840.0,10357400
2015-12-24,20349.310546875,25700.0,26000.0,25700.0,25900.0,7807550
2015-12-28,20048.4296875,25320.0,25780.0,25320.0,25700.0,11361500
2015-12-29,20177.1484375,25080.0,25320.0,24820.0,25300.0,11647200
2015-12-30,20273.6953125,25200.0,25440.0,25080.0,25200.0,10197900
2016-01-04,19388.732421875,24100.0,25200.0,24100.0,25200.0,15346950
2016-01-05,19437.0,24160.0,24360.0,23720.0,24040.0,10800100
2016-01-06,18906.0234375,23500.0,24160.0,23360.0,24160.0,18337600
2016-01-07,18712.935546875,23260.0,23660.0,23020.0,23320.0,14119400
2016-01-08,18841.658203125,23420.0,23720.0,23260.0,23260.0,12888150
2016-01-11,18535.94140625,23040.0,23320.0,22920.0,23120.0,12063850
2016-01-12,18439.408203125,22920.0,23320.0,22880.0,22960.0,10314150
2016-01-13,18471.583984375,22960.0,23180.0,22960.0,23060.0,7165800
2016-01-14,18310.6875,22760.0,22840.0,22620.0,22620.0,10451100
2016-01-15,18214.13671875,22640.0,23040.0,22480.0,22800.0,10473200
2016-01-18,18117.599609375,22520.0,22660.0,21760.0,21760.0,16010700
2016-01-19,18841.658203125,23420.0,23420.0,22560.0,22560.0,10362100
2016-01-20,18310.6875,22760.0,23200.0,22640.0,23200.0,8352600
2016-01-21,18198.05078125,22620.0,23100.0,22500.0,22660.0,9517600
2016-01-22,18793.38671875,23360.0,23360.0,22900.0,22900.0,7376400
2016-01-25,18696.845703125,23240.0,23520.0,23120.0,23440.0,7995650
2016-01-26,18294.59375,22740.0,23140.0,22720.0,23100.0,7619950
2016-01-27,18906.0234375,23500.0,23500.0,22520.0,22520.0,13811850
2016-01-28,18423.31640625,22900.0,23360.0,22780.0,23280.0,15795600
2016-01-29,18503.76171875,23000.0,23000.0,22320.0,22800.0,21849150
2016-02-01,18712.935546875,23260.0,23260.0,23020.0,23040.0,12998950
2016-02-02,18600.30859375,23120.0,23320.0,22940.0,23220.0,8317400
2016-02-03,18439.408203125,22920.0,23040.0,22740.0,23000.0,8725350
2016-02-04,18600.30859375,23120.0,23220.0,22960.0,23000.0,12397950
2016-02-05,18729.037109375,23280.0,23380.0,23120.0,23120.0,9404700
2016-02-11,18181.962890625,22600.0,22740.0,22360.0,22360.0,15263100
2016-02-12,18181.962890625,22600.0,23020.0,22440.0,22600.0,12811600
2016-02-15,18568.130859375,23080.0,23200.0,22880.0,23080.0,9157300
2016-02-16,18793.38671875,23360.0,23580.0,23140.0,23160.0,9020050
2016-02-17,19066.927734375,23700.0,24020.0,23380.0,23580.0,12303100
2016-02-18,19099.1015625,23740.0,24060.0,23560.0,24060.0,11124050
2016-02-19,19147.373046875,23800.0,23900.0,23480.0,23740.0,8842600
2016-02-22,18906.0234375,23500.0,23840.0,23320.0,23800.0,8744950
2016-02-23,19002.5625,23620.0,23780.0,23460.0,23580.0,7383700
2016-02-24,18857.75,23440.0,23580.0,23220.0,23560.0,7024200
2016-02-25,18970.384765625,23580.0,23740.0,23440.0,23440.0,6681750
2016-02-26,18857.75,23440.0,23740.0,23440.0,23600.0,8867200
2016-02-29,18954.291015625,23560.0,23880.0,23520.0,23580.0,14434000
2016-03-02,19260.005859375,23940.0,24140.0,23920.0,24000.0,11818600
2016-03-03,19630.080078125,24400.0,24400.0,24040.0,24260.0,10949550
2016-03-04,19549.634765625,24300.0,24560.0,24040.0,24400.0,10074500
2016-03-07,19678.353515625,24460.0,24620.0,24300.0,24400.0,6568800
2016-03-08,19179.55859375,23840.0,24480.0,23720.0,24460.0,10810100
2016-03-09,19211.73046875,23880.0,23980.0,23540.0,23760.0,9169000
2016-03-10,19710.529296875,24500.0,24720.0,24020.0,24160.0,14177000
2016-03-11,20096.703125,24980.0,25060.0,24320.0,24500.0,13361250
2016-03-14,20193.236328125,25100.0,25460.0,24980.0,25340.0,10857700
2016-03-15,20161.060546875,25060.0,25280.0,24920.0,25100.0,8640400
2016-03-16,20209.333984375,25120.0,25260.0,25060.0,25120.0,7342800
2016-03-17,20321.96875,25260.0,25920.0,25140.0,25300.0,12343450
2016-03-18,20482.869140625,25460.0,25560.0,25260.0,25560.0,11265700
2016-03-21,20386.318359375,25340.0,25580.0,25160.0,25480.0,9058500
2016-03-22,20418.50390625,25380.0,25580.0,25240.0,25340.0,10143600
2016-03-23,20579.412109375,25580.0,25580.0,25240.0,25380.0,9870900
2016-03-24,20627.67578125,25640.0,25800.0,25320.0,25580.0,10939750
2016-03-25,20724.216796875,25760.0,25800.0,25560.0,25660.0,7172300
2016-03-28,20820.76171875,25880.0,26000.0,25760.0,25760.0,6060900
2016-03-29,20756.396484375,25800.0,26000.0,25700.0,25880.0,8622700
2016-03-30,21046.0234375,26160.0,26420.0,26040.0,26200.0,13380250
2016-03-31,21110.384765625,26240.0,26280.0,25960.0,26120.0,19130750
2016-04-01,20579.412109375,25580.0,26180.0,25420.0,25980.0,13557800
2016-04-04,20997.75390625,26100.0,26100.0,25580.0,25580.0,9402300
2016-04-05,20273.6953125,25200.0,25980.0,25200.0,25980.0,11815950
2016-04-06,20675.94921875,25700.0,25820.0,25360.0,25380.0,9211700
2016-04-07,20418.50390625,25380.0,26000.0,25160.0,26000.0,12939750
2016-04-08,20048.431640625,24920.0,25380.0,24800.0,25380.0,12593400
2016-04-11,20370.234375,25320.0,25420.0,24920.0,24920.0,6034650
2016-04-12,20515.04296875,25500.0,25620.0,25320.0,25400.0,6702700
2016-04-14,20917.306640625,26000.0,26040.0,25780.0,26000.0,16766350
2016-04-15,20917.306640625,26000.0,26200.0,25800.0,26180.0,6829950
2016-04-18,20901.2109375,25980.0,26100.0,25840.0,25900.0,6423700
2016-04-19,20724.216796875,25760.0,25920.0,25660.0,25880.0,7238300
2016-04-20,20901.2109375,25980.0,26000.0,25640.0,25640.0,8598600
2016-04-21,20820.76171875,25880.0,26020.0,25760.0,26000.0,7254450
2016-04-22,20595.501953125,25600.0,25880.0,25540.0,25880.0,5741500
2016-04-25,20611.5859375,25620.0,25700.0,25420.0,25700.0,4597850
2016-04-26,20852.939453125,25920.0,26100.0,25660.0,25700.0,8345050
2016-04-27,20917.306640625,26000.0,26000.0,25720.0,25880.0,8297300
2016-04-28,20354.14453125,25300.0,26000.0,25220.0,26000.0,14653450
2016-04-29,20032.333984375,24900.0,25340.0,24840.0,25200.0,16253900
2016-05-02,20112.79296875,25000.0,25240.0,24900.0,24940.0,7027600
2016-05-03,20289.78515625,25220.0,25400.0,25120.0,25340.0,7903300
2016-05-04,20756.396484375,25800.0,25800.0,25240.0,25440.0,14702750
2016-05-09,20901.2109375,25980.0,26000.0,25700.0,25800.0,13718100
2016-05-10,20852.939453125,25920.0,26000.0,25760.0,25980.0,8559550
2016-05-11,20788.576171875,25840.0,25980.0,25740.0,25920.0,8834400
2016-05-12,20611.5859375,25620.0,25840.0,25500.0,25840.0,7615100
2016-05-13,20161.060546875,25060.0,25620.0,25020.0,25620.0,12284900
2016-05-16,20080.609375,24960.0,25260.0,24940.0,25060.0,11720150
2016-05-17,20338.048828125,25280.0,25300.0,24980.0,24980.0,9183550
2016-05-18,20402.408203125,25360.0,25420.0,25100.0,25280.0,9169600
2016-05-19,20434.595703125,25400.0,25540.0,25320.0,25360.0,10012450
2016-05-20,20418.50390625,25380.0,25600.0,25380.0,25400.0,7960550
2016-05-23,20692.037109375,25720.0,25720.0,25380.0,25380.0,8112550
2016-05-24,20450.6796875,25420.0,25780.0,25360.0,25720.0,10434600
2016-05-25,20836.853515625,25900.0,25960.0,25480.0,25660.0,11862750
2016-05-26,20852.939453125,25920.0,26060.0,25900.0,25980.0,12653650
2016-05-27,20627.67578125,25640.0,26020.0,25460.0,26000.0,13744550
2016-05-30,20595.501953125,25600.0,25940.0,25480.0,25940.0,10315350
2016-05-31,20788.576171875,25840.0,26000.0,25360.0,25600.0,62527700
2016-06-01,21448.28125,26660.0,26820.0,25900.0,25960.0,23504000
2016-06-02,21963.169921875,27300.0,27440.0,26920.0,27000.0,23806950
2016-06-03,22156.25390625,27540.0,27580.0,27280.0,27400.0,17066200
2016-06-07,22494.146484375,27960.0,28040.0,27600.0,27720.0,23142150
2016-06-08,22622.857421875,28120.0,28380.0,27780.0,28380.0,18808100
2016-06-09,23009.03125,28600.0,28600.0,28120.0,28160.0,25768750
2016-06-10,22622.857421875,28120.0,28500.0,28080.0,28480.0,14484050
2016-06-13,22059.703125,27420.0,27920.0,27240.0,27920.0,15248300
2016-06-14,22204.521484375,27600.0,27720.0,27380.0,27420.0,12273050
2016-06-15,22735.49609375,28260.0,28320.0,27660.0,27700.0,15334450
2016-06-16,22671.130859375,28180.0,28340.0,27900.0,28260.0,14621550
2016-06-17,22944.67578125,28520.0,28700.0,28200.0,28200.0,16419700
2016-06-20,23025.12109375,28620.0,28960.0,28520.0,28540.0,13515800
2016-06-21,23298.654296875,28960.0,28980.0,28520.0,28640.0,10020550
2016-06-22,23250.37890625,28900.0,29000.0,28620.0,28920.0,8948250
2016-06-23,23009.03125,28600.0,28900.0,28540.0,28880.0,11256300
2016-06-24,22526.3203125,28000.0,28900.0,27200.0,28900.0,20552600
2016-06-27,22494.146484375,27960.0,28100.0,27700.0,28000.0,11839000
2016-06-28,22510.234375,27980.0,28080.0,27580.0,27800.0,10718950
2016-06-29,22478.03125,27920.0,28240.0,27820.0,28160.0,10527050
2016-06-30,22944.978515625,28500.0,28900.0,27940.0,28160.0,13671700
2016-07-01,23605.15234375,29320.0,29580.0,28540.0,28540.0,14393600
2016-07-04,23605.15234375,29320.0,29480.0,29020.0,29280.0,7995000
2016-07-05,23653.458984375,29380.0,29500.0,29240.0,29320.0,7870350
2016-07-06,22880.572265625,28420.0,29040.0,28240.0,28940.0,16749150
2016-07-07,23347.529296875,29000.0,29000.0,28320.0,28420.0,11495200
2016-07-08,23508.5390625,29200.0,29500.0,28980.0,29000.0,13498150
2016-07-11,23975.4921875,29780.0,30000.0,29200.0,29200.0,14056800
2016-07-12,23572.94921875,29280.0,30100.0,29200.0,29980.0,11024700
2016-07-13,23846.677734375,29620.0,29920.0,29260.0,29920.0,10009900
2016-07-14,24152.6171875,30000.0,30000.0,29520.0,29620.0,12430250
2016-07-15,24442.4375,30360.0,30440.0,29720.0,30000.0,11623150
2016-07-18,24683.96484375,30660.0,30660.0,30000.0,30360.0,11567200
2016-07-19,24683.96484375,30660.0,30800.0,30440.0,30560.0,10122250
2016-07-20,24796.681640625,30800.0,30840.0,30480.0,30660.0,7773150
2016-07-21,24844.984375,30860.0,30940.0,30740.0,30800.0,8544700
2016-07-22,24410.23828125,30320.0,30560.0,30120.0,30120.0,8585150
2016-07-25,24184.818359375,30040.0,30460.0,29900.0,30000.0,7732500
2016-07-26,24635.666015625,30600.0,30620.0,29960.0,30000.0,7228500
2016-07-27,24587.359375,30540.0,30580.0,30240.0,30240.0,6335050
2016-07-28,24265.322265625,30140.0,30720.0,29960.0,30660.0,9503700
2016-07-29,24780.576171875,30780.0,31140.0,30220.0,30400.0,14985600
2016-08-01,25247.53125,31360.0,31600.0,31200.0,31380.0,11515400
2016-08-02,24925.494140625,30960.0,31360.0,30920.0,31360.0,8315800
2016-08-03,24426.345703125,30340.0,30960.0,30340.0,30960.0,7504900
2016-08-04,24426.345703125,30340.0,30660.0,30340.0,30380.0,7009950
2016-08-05,25134.8203125,31220.0,31280.0,30500.0,30580.0,6958850
2016-08-08,25263.62890625,31380.0,31500.0,31120.0,31320.0,11125150
2016-08-09,25231.427734375,31340.0,31580.0,31140.0,31480.0,9023200
2016-08-10,24812.77734375,30820.0,31400.0,30680.0,31340.0,12340350
2016-08-11,25102.611328125,31180.0,31180.0,30520.0,30820.0,10533600
2016-08-12,24877.193359375,30900.0,31400.0,30880.0,31180.0,10474850
2016-08-16,25247.53125,31360.0,31520.0,30900.0,30900.0,10843100
2016-08-17,25215.326171875,31320.0,31400.0,31020.0,31380.0,7446450
2016-08-18,26406.853515625,32800.0,32880.0,31320.0,31340.0,18327050
2016-08-19,26970.412109375,33500.0,33500.0,32720.0,32760.0,16805150
2016-08-22,26809.40234375,33300.0,33840.0,33180.0,33480.0,12612200
2016-08-23,27163.640625,33740.0,33880.0,33140.0,33300.0,11545700
2016-08-24,26616.17578125,33060.0,33640.0,32720.0,33600.0,15938550
2016-08-25,26390.75390625,32780.0,33180.0,32440.0,32600.0,14173800
2016-08-26,25956.00390625,32240.0,32460.0,32060.0,32120.0,12058000
2016-08-29,26406.853515625,32800.0,32800.0,31940.0,32040.0,8925750
2016-08-30,26487.365234375,32900.0,33420.0,32660.0,32940.0,7849600
2016-08-31,26084.81640625,32400.0,32820.0,32220.0,32820.0,20532200
2016-09-01,25553.46484375,31740.0,31760.0,31260.0,31660.0,18790150
2016-09-02,25714.482421875,31940.0,32260.0,31760.0,31900.0,8153000
2016-09-05,25859.396484375,32120.0,32300.0,31700.0,31800.0,8383800
2016-09-06,26455.162109375,32860.0,32900.0,31940.0,32140.0,7660150
2016-09-07,26100.921875,32420.0,33040.0,32420.0,32960.0,9591850
2016-09-08,26390.75390625,32780.0,32780.0,32280.0,32460.0,12070850
2016-09-09,25360.2421875,31500.0,32360.0,31280.0,32220.0,13258400
2016-09-12,23589.052734375,29300.0,30120.0,29120.0,29800.0,26499350
2016-09-13,24587.359375,30540.0,30980.0,29900.0,30160.0,24717250
2016-09-19,25086.517578125,31160.0,31380.0,30720.0,30760.0,22408150
2016-09-20,25521.259765625,31700.0,31760.0,31180.0,31180.0,12921150
2016-09-21,25633.970703125,31840.0,32020.0,31520.0,31900.0,10509050
2016-09-22,26052.6171875,32360.0,32820.0,31980.0,32000.0,11429950
2016-09-23,25295.83203125,31420.0,31960.0,31320.0,31640.0,18299650
2016-09-26,25247.53125,31360.0,31920.0,31280.0,31420.0,14524800
2016-09-27,25263.62890625,31380.0,31500.0,30660.0,31000.0,9834400
2016-09-28,25231.427734375,31340.0,31460.0,31080.0,31080.0,8706400
2016-09-29,25762.779296875,32000.0,32380.0,31440.0,31460.0,11397550
2016-09-30,25730.58203125,31960.0,32300.0,31700.0,31800.0,11762700
2016-10-04,25988.212890625,32280.0,32480.0,32120.0,32200.0,13053100
2016-10-05,26068.72265625,32380.0,32520.0,31940.0,32020.0,12470450
2016-10-06,27228.05078125,33820.0,34000.0,33340.0,33920.0,29558150
2016-10-07,27469.568359375,34120.0,34320.0,33800.0,34000.0,26050550
2016-10-10,27050.921875,33600.0,33780.0,32560.0,33000.0,25293300
2016-10-11,24877.193359375,30900.0,32500.0,30900.0,32000.0,38427150
2016-10-12,24716.171875,30700.0,30900.0,29880.0,29900.0,39088550
2016-10-13,25070.41015625,31140.0,31620.0,30900.0,31000.0,21864550
2016-10-14,25392.4453125,31540.0,31760.0,30940.0,30960.0,14158950
2016-10-17,25601.76953125,31800.0,32040.0,30760.0,31300.0,12785200
2016-10-18,25585.6640625,31780.0,31900.0,31440.0,31440.0,10384500
2016-10-19,26165.330078125,32500.0,32860.0,31500.0,31580.0,15444550
2016-10-20,26084.81640625,32400.0,33020.0,32180.0,32520.0,10330450
2016-10-21,25585.6640625,31780.0,32260.0,31760.0,32120.0,10477500
2016-10-24,25891.595703125,32160.0,32160.0,31800.0,31860.0,9289950
2016-10-25,25714.482421875,31940.0,32080.0,31840.0,32000.0,9866100
2016-10-26,25231.427734375,31340.0,31980.0,31240.0,31940.0,10534000
2016-10-27,25328.041015625,31460.0,32340.0,31120.0,31420.0,14117000
2016-10-28,25988.212890625,32280.0,32280.0,31600.0,31600.0,10214200
2016-10-31,26390.75390625,32780.0,32780.0,32220.0,32320.0,12067200
2016-11-01,26600.078125,33040.0,33040.0,32240.0,32600.0,10347400
2016-11-02,26455.162109375,32860.0,33040.0,32620.0,32800.0,10099250
2016-11-03,26020.412109375,32320.0,32800.0,32120.0,32600.0,10341850
2016-11-04,26197.529296875,32540.0,32680.0,32100.0,32100.0,7103850
2016-11-07,26406.853515625,32800.0,33000.0,32680.0,32940.0,7661900
2016-11-08,26471.2578125,32880.0,32980.0,32700.0,32980.0,5417450
2016-11-09,25698.37890625,31920.0,33140.0,31820.0,32920.0,15683600
2016-11-10,26551.771484375,32980.0,33000.0,32360.0,32600.0,11795350
2016-11-11,25730.58203125,31960.0,32360.0,31700.0,31700.0,12836800
2016-11-14,25005.99609375,31060.0,31920.0,31040.0,31900.0,15133300
2016-11-15,24780.576171875,30780.0,31620.0,30780.0,31060.0,13665700
